1.8236e+07,1.8897e+07,1.947e+07,2.1112e+07,2.1933e+07,2.1908e+07,2.2702e+07,2.3267e+07,2.3547e+07,2.3438e+07,2.3581e+07,2.3184e+07,2.2862e+07,2.3296e+07,2.3833e+07,2.3706e+07,2.3358e+07,2.288e+07,2.2082e+07,2.2576e+07,2.1138e+07,2.1387e+07,2.1586e+07,2.0352e+07,2.0694e+07,1.9053e+07,2.1251e+07,2.1256e+07,2.2066e+07,2.1243e+07,2.1348e+07,2.1449e+07,2.0931e+07,2.124e+07,2.1584e+07,2.1419e+07,2.1536e+07,2.0455e+07,2.0292e+07,2.1468e+07
3.9473e+06,3.8113e+06,4.0555e+06,4.4852e+06,4.2634e+06,4.1544e+06,4.2201e+06,4.276e+06,4.0411e+06,4.0862e+06,4.0649e+06,4.0736e+06,4.1421e+06,4.1476e+06,4.1782e+06,4.1881e+06,3.8056e+06,3.7632e+06,3.6851e+06,3.5478e+06,3.5145e+06,3.5974e+06,3.5173e+06,3.486e+06,3.7519e+06,3.447e+06,3.4541e+06,3.2885e+06,3.484e+06,3.3e+06,3.3214e+06,3.239e+06,3.3966e+06,3.2004e+06,3.2988e+06,3.2153e+06,3.2634e+06,3.1135e+06,3.0763e+06,3.2628e+06
4.0403e+07,4.016e+07,4.1009e+07,4.3354e+07,4.5161e+07,4.3711e+07,4.4695e+07,4.501e+07,4.352e+07,4.4403e+07,4.3681e+07,4.3595e+07,4.4479e+07,4.4858e+07,4.5733e+07,4.5944e+07,4.4926e+07,4.4624e+07,4.5575e+07,4.4874e+07,4.2558e+07,4.3233e+07,4.3858e+07,4.1848e+07,4.2489e+07,4.0807e+07,4.2645e+07,4.0677e+07,4.1711e+07,4.1284e+07,3.8503e+07,3.959e+07,3.997e+07,3.7867e+07,3.8552e+07,3.9104e+07,3.7885e+07,3.7057e+07,3.7494e+07,3.7045e+07
6.7977e+06,7.2604e+06,7.4878e+06,7.4915e+06,7.865e+06,7.8275e+06,7.9456e+06,7.7865e+06,7.8382e+06,7.6181e+06,7.8982e+06,7.568e+06,7.4839e+06,7.288e+06,7.1329e+06,7.3099e+06,6.7786e+06,6.8152e+06,6.7413e+06,6.159e+06,6.8465e+06,6.7807e+06,6.9756e+06,6.352e+06,6.6406e+06,6.2863e+06,6.3464e+06,6.151e+06,6.1712e+06,6.0992e+06,5.6671e+06,5.9939e+06,5.9727e+06,5.8817e+06,5.5041e+06,5.7709e+06,5.5389e+06,5.1958e+06,5.4723e+06,5.708e+06
1.1527e+07,1.2165e+07,1.2574e+07,1.3416e+07,1.3698e+07,1.3303e+07,1.3398e+07,1.4433e+07,1.3482e+07,1.4636e+07,1.3911e+07,1.5288e+07,1.415e+07,1.4801e+07,1.4204e+07,1.3825e+07,1.3568e+07,1.3814e+07,1.4354e+07,1.375e+07,1.327e+07,1.3513e+07,1.3757e+07,1.368e+07,1.4058e+07,1.3439e+07,1.3798e+07,1.2834e+07,1.2936e+07,1.28e+07,1.2363e+07,1.2482e+07,1.2507e+07,1.2434e+07,1.2603e+07,1.2465e+07,1.2103e+07,1.1457e+07,1.1714e+07,1.2449e+07
2.4739e+07,2.5805e+07,2.6921e+07,2.8266e+07,2.7145e+07,2.6601e+07,2.7169e+07,2.6501e+07,2.653e+07,2.6073e+07,2.6553e+07,2.6088e+07,2.5863e+07,2.5657e+07,2.5711e+07,2.5552e+07,2.421e+07,2.4128e+07,2.4125e+07,2.278e+07,2.2185e+07,2.3582e+07,2.3805e+07,2.3051e+07,2.341e+07,2.2836e+07,2.4291e+07,2.2723e+07,2.3661e+07,2.3442e+07,2.2451e+07,2.3115e+07,2.2629e+07,2.2348e+07,2.215e+07,2.3651e+07,2.245e+07,2.1964e+07,2.1331e+07,2.2855e+07
2.6725e+07,2.692e+07,2.8328e+07,3.1033e+07,3.1127e+07,2.9907e+07,3.2566e+07,3.2481e+07,3.3727e+07,3.3423e+07,3.3835e+07,3.3554e+07,3.3651e+07,3.3379e+07,3.2761e+07,3.2658e+07,2.9309e+07,3.0764e+07,3.132e+07,2.925e+07,2.7687e+07,3.2093e+07,3.0982e+07,3.0237e+07,3.1805e+07,3.251e+07,3.3051e+07,3.3421e+07,3.1659e+07,3.1225e+07,3.0368e+07,3.1786e+07,3.1123e+07,3.0142e+07,3.0151e+07,3.0392e+07,2.9797e+07,2.7104e+07,2.709e+07,2.8789e+07
2.7525e+07,2.944e+07,3.0514e+07,3.3141e+07,3.4169e+07,3.363e+07,3.5198e+07,3.4685e+07,3.5484e+07,3.4732e+07,3.4627e+07,3.4697e+07,3.3437e+07,3.226e+07,3.1631e+07,3.0885e+07,3.2826e+07,3.2229e+07,3.4131e+07,3.3958e+07,3.3523e+07,3.3748e+07,3.496e+07,3.3525e+07,3.4514e+07,3.3173e+07,3.2679e+07,3.2644e+07,3.3259e+07,3.2148e+07,3.1175e+07,3.1672e+07,3.1503e+07,2.959e+07,2.9492e+07,2.9624e+07,2.9114e+07,2.8249e+07,2.7733e+07,2.8407e+07
2.4852e+06,2.4429e+06,2.241e+06,2.1549e+06,2.6006e+06,2.5418e+06,2.5041e+06,2.481e+06,2.4297e+06,2.3679e+06,2.3765e+06,2.311e+06,2.3427e+06,2.2436e+06,2.1935e+06,2.2298e+06,2.1295e+06,2.1797e+06,2.1654e+06,2.2148e+06,2.1984e+06,2.1683e+06,2.1978e+06,2.0349e+06,2.1945e+06,1.8815e+06,2.1311e+06,2.1484e+06,2.1532e+06,2.0183e+06,1.8591e+06,1.9774e+06,1.9947e+06,1.9164e+06,1.8103e+06,1.8297e+06,1.8686e+06,1.9419e+06,1.9127e+06,1.9826e+06
1.4955e+07,1.5515e+07,1.5647e+07,1.762e+07,1.7566e+07,1.7748e+07,1.825e+07,1.8977e+07,1.8701e+07,1.8385e+07,1.8474e+07,1.833e+07,1.6946e+07,1.7364e+07,1.7118e+07,1.6808e+07,1.8925e+07,1.9007e+07,1.9439e+07,1.8914e+07,1.8927e+07,1.9214e+07,1.9493e+07,1.9116e+07,1.9756e+07,1.878e+07,1.9062e+07,1.8106e+07,1.8829e+07,1.8835e+07,1.7662e+07,1.8273e+07,1.7853e+07,1.7518e+07,1.7663e+07,1.7762e+07,1.744e+07,1.6923e+07,1.7094e+07,1.777e+07
