7.7771e+06,7.405e+06,7.7092e+06,8.2776e+06,8.5701e+06,9.0878e+06,9.1925e+06,9.5253e+06,9.5912e+06,9.6858e+06,9.4947e+06,9.9583e+06,9.6697e+06,9.5908e+06,8.9561e+06,9.2577e+06,8.3158e+06,8.4198e+06,7.8203e+06,7.9042e+06,7.8131e+06,7.6207e+06,7.7186e+06,7.5205e+06,6.9157e+06,6.9864e+06,6.9869e+06,6.7349e+06,6.9276e+06,6.7124e+06,7.2839e+06,7.1275e+06,7.2089e+06,7.1641e+06,6.9115e+06,6.5593e+06,6.8803e+06,6.985e+06,6.7958e+06,6.649e+06
3.4169e+07,3.6471e+07,3.7537e+07,3.8722e+07,4.1861e+07,4.3062e+07,4.3786e+07,4.6392e+07,4.7629e+07,4.9468e+07,4.8267e+07,5.0381e+07,5.0527e+07,4.9382e+07,4.8376e+07,4.8325e+07,4.7955e+07,4.8444e+07,4.516e+07,4.5736e+07,4.3229e+07,4.2333e+07,4.4572e+07,4.4908e+07,4.3251e+07,4.4804e+07,4.5344e+07,4.6605e+07,4.4894e+07,4.4818e+07,4.3359e+07,4.2552e+07,4.2057e+07,4.2916e+07,4.2e+07,4.2146e+07,4.194e+07,4.235e+07,4.1426e+07,4.0624e+07
2.7572e+07,2.8843e+07,2.9038e+07,3.1043e+07,3.1725e+07,3.331e+07,3.2786e+07,3.4067e+07,3.503e+07,3.5629e+07,3.5623e+07,3.6106e+07,3.5798e+07,3.8434e+07,3.7184e+07,3.8291e+07,3.5835e+07,3.6986e+07,3.6539e+07,3.8089e+07,3.6065e+07,3.5494e+07,3.6997e+07,3.6266e+07,3.6144e+07,3.5657e+07,3.6625e+07,3.7978e+07,3.5088e+07,3.6892e+07,3.6031e+07,3.6574e+07,3.5814e+07,3.5573e+07,3.2993e+07,3.2498e+07,3.4498e+07,3.4033e+07,3.3539e+07,3.2339e+07
7.3293e+07,7.3995e+07,7.8792e+07,8.0603e+07,8.1977e+07,8.3728e+07,8.4886e+07,8.7819e+07,8.1757e+07,9.2593e+07,8.8737e+07,9.5667e+07,9.5533e+07,9.4172e+07,9.4257e+07,9.8965e+07,9.5103e+07,9.7451e+07,9.5832e+07,9.5212e+07,9.1749e+07,9.1742e+07,9.5454e+07,9.3698e+07,9.0414e+07,9.0365e+07,8.9867e+07,9.2037e+07,8.7818e+07,8.7743e+07,8.6677e+07,8.6958e+07,8.779e+07,8.5649e+07,8.1545e+07,8.1804e+07,8.1741e+07,8.3676e+07,8.3262e+07,8.1498e+07
3.4064e+07,3.6274e+07,3.6575e+07,3.6829e+07,3.7527e+07,3.7931e+07,3.751e+07,3.9788e+07,4.1117e+07,4.1576e+07,4.1883e+07,4.3159e+07,4.3192e+07,4.2455e+07,4.3095e+07,4.4878e+07,4.4347e+07,4.614e+07,4.565e+07,4.5723e+07,4.4304e+07,3.9882e+07,4.5322e+07,4.455e+07,4.3178e+07,4.376e+07,4.2863e+07,4.4627e+07,4.3175e+07,4.2507e+07,4.2116e+07,4.2146e+07,4.3289e+07,4.4781e+07,4.2675e+07,4.2779e+07,4.316e+07,4.2707e+07,4.2385e+07,4.027e+07
7.3463e+07,7.6227e+07,8.4549e+07,8.5193e+07,8.6418e+07,8.7806e+07,8.6368e+07,8.6511e+07,9.2008e+07,9.5842e+07,9.1238e+07,9.5999e+07,9.445e+07,9.2254e+07,9.1041e+07,9.5798e+07,9.4965e+07,1.0075e+08,9.7614e+07,9.9462e+07,9.5291e+07,9.5434e+07,1.0069e+08,9.5926e+07,9.0183e+07,9.0588e+07,9.2955e+07,9.0786e+07,8.8397e+07,8.9223e+07,8.7343e+07,8.587e+07,8.4326e+07,8.3218e+07,7.762e+07,7.9205e+07,8.498e+07,8.7028e+07,8.4456e+07,8.1077e+07
4.7513e+07,5.2446e+07,5.4428e+07,5.8129e+07,6.0211e+07,6.2659e+07,6.2399e+07,6.4792e+07,6.707e+07,6.7535e+07,6.429e+07,6.736e+07,6.4736e+07,6.3125e+07,6.1783e+07,6.2648e+07,6.6362e+07,6.7321e+07,6.5295e+07,6.7121e+07,6.3075e+07,6.4136e+07,6.8157e+07,6.726e+07,6.5548e+07,6.6892e+07,6.7145e+07,6.7582e+07,6.4245e+07,6.4496e+07,6.293e+07,6.3092e+07,6.3329e+07,6.3871e+07,6.0523e+07,6.0701e+07,6.1077e+07,6.0485e+07,6.0199e+07,5.8367e+07
2.0783e+07,2.2309e+07,2.3086e+07,2.4817e+07,2.6429e+07,2.752e+07,2.7717e+07,3.073e+07,3.3055e+07,3.5022e+07,3.4445e+07,3.745e+07,3.7325e+07,3.756e+07,3.7136e+07,3.9526e+07,3.8747e+07,3.9492e+07,3.9915e+07,3.9432e+07,3.8573e+07,3.8794e+07,3.9322e+07,3.7146e+07,3.5006e+07,3.9024e+07,3.9616e+07,4.2364e+07,4.0794e+07,4.102e+07,3.8505e+07,3.9898e+07,4.1114e+07,4.0717e+07,3.6528e+07,3.8373e+07,3.9686e+07,4.0154e+07,3.9651e+07,3.8371e+07
4.884e+07,4.8814e+07,5.1649e+07,5.3963e+07,5.3747e+07,5.3181e+07,5.3601e+07,5.4994e+07,5.5112e+07,5.5429e+07,5.3061e+07,5.5149e+07,5.5288e+07,5.3524e+07,5.2257e+07,5.3456e+07,5.2593e+07,5.3957e+07,5.3422e+07,5.3042e+07,4.917e+07,4.8348e+07,4.9959e+07,4.9241e+07,4.5378e+07,4.5961e+07,4.4991e+07,4.5699e+07,4.2773e+07,4.7446e+07,4.6688e+07,4.8152e+07,4.8647e+07,4.7912e+07,4.5799e+07,4.7275e+07,4.7056e+07,4.6758e+07,4.545e+07,4.3801e+07
2.7677e+07,2.8872e+07,2.8754e+07,3.0397e+07,3.1281e+07,3.5812e+07,3.185e+07,3.3452e+07,3.4461e+07,3.606e+07,3.4784e+07,3.8985e+07,3.6619e+07,3.7389e+07,3.4836e+07,3.6591e+07,3.5149e+07,3.7843e+07,3.5005e+07,3.2244e+07,3.1282e+07,3.0481e+07,3.0544e+07,2.8902e+07,2.6918e+07,3.2402e+07,3.1226e+07,3.3486e+07,3.2402e+07,3.2087e+07,3.1985e+07,3.1317e+07,3.4309e+07,3.1252e+07,3.0793e+07,3.102e+07,3.0819e+07,2.9795e+07,3.0864e+07,3.0352e+07
